constraint_id,prompt_id,constraint_type,check_text,object_1,object_2,object_1_group,object_2_group,relation,relation_text,target_object,target_object_group,target_count,attribute,attribute_category,attribute_1,attribute_1_category,attribute_2,attribute_2_category,object_slot,attribute_slot
combined_spatial_cardinality_026_identity_object_1,combined_spatial_cardinality_026,object_identity,The object in object_1 should be identifiable as a safety pin.,safety pin,,small_items,,,,safety pin,small_items,,,,,,,,object_1,
combined_spatial_cardinality_026_identity_object_2,combined_spatial_cardinality_026,object_identity,The object in object_2 should be identifiable as a food container.,,food container,,containers,,,food container,containers,,,,,,,,object_2,
combined_spatial_cardinality_026_cardinality,combined_spatial_cardinality_026,cardinality,The dominant generated object group corresponding to the requested safety pin slot should contain exactly 4 visible instances.,safety pin,,small_items,,,,safety pin,small_items,4,,,,,,,object_1,
combined_spatial_cardinality_026_spatial,combined_spatial_cardinality_026,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,safety pin,food container,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_cardinality_027_identity_object_1,combined_spatial_cardinality_027,object_identity,The object in object_1 should be identifiable as a thumbtack.,thumbtack,,small_items,,,,thumbtack,small_items,,,,,,,,object_1,
combined_spatial_cardinality_027_identity_object_2,combined_spatial_cardinality_027,object_identity,The object in object_2 should be identifiable as a food container.,,food container,,containers,,,food container,containers,,,,,,,,object_2,
combined_spatial_cardinality_027_cardinality,combined_spatial_cardinality_027,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 4 visible instances.,thumbtack,,small_items,,,,thumbtack,small_items,4,,,,,,,object_1,
combined_spatial_cardinality_027_spatial,combined_spatial_cardinality_027,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,thumbtack,food container,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_cardinality_028_identity_object_1,combined_spatial_cardinality_028,object_identity,The object in object_1 should be identifiable as a bottle cap.,bottle cap,,small_items,,,,bottle cap,small_items,,,,,,,,object_1,
combined_spatial_cardinality_028_identity_object_2,combined_spatial_cardinality_028,object_identity,The object in object_2 should be identifiable as a tray.,,tray,,containers,,,tray,containers,,,,,,,,object_2,
combined_spatial_cardinality_028_cardinality,combined_spatial_cardinality_028,cardinality,The dominant generated object group corresponding to the requested bottle cap slot should contain exactly 4 visible instances.,bottle cap,,small_items,,,,bottle cap,small_items,4,,,,,,,object_1,
combined_spatial_cardinality_028_spatial,combined_spatial_cardinality_028,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,bottle cap,tray,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_cardinality_029_identity_object_1,combined_spatial_cardinality_029,object_identity,The object in object_1 should be identifiable as a rubber band.,rubber band,,small_items,,,,rubber band,small_items,,,,,,,,object_1,
combined_spatial_cardinality_029_identity_object_2,combined_spatial_cardinality_029,object_identity,The object in object_2 should be identifiable as a small box.,,small box,,containers,,,small box,containers,,,,,,,,object_2,
combined_spatial_cardinality_029_cardinality,combined_spatial_cardinality_029,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 4 visible instances.,rubber band,,small_items,,,,rubber band,small_items,4,,,,,,,object_1,
combined_spatial_cardinality_029_spatial,combined_spatial_cardinality_029,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,rubber band,small box,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_cardinality_030_identity_object_1,combined_spatial_cardinality_030,object_identity,The object in object_1 should be identifiable as a button.,button,,small_items,,,,button,small_items,,,,,,,,object_1,
combined_spatial_cardinality_030_identity_object_2,combined_spatial_cardinality_030,object_identity,The object in object_2 should be identifiable as a safety pin.,,safety pin,,small_items,,,safety pin,small_items,,,,,,,,object_2,
combined_spatial_cardinality_030_cardinality,combined_spatial_cardinality_030,cardinality,The dominant generated object group corresponding to the requested button slot should contain exactly 3 visible instances.,button,,small_items,,,,button,small_items,3,,,,,,,object_1,
combined_spatial_cardinality_030_spatial,combined_spatial_cardinality_030,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,button,safety pin,small_items,small_items,right_of,to the right of,,,,,,,,,,,
combined_spatial_cardinality_031_identity_object_1,combined_spatial_cardinality_031,object_identity,The object in object_1 should be identifiable as a paper clip.,paper clip,,small_items,,,,paper clip,small_items,,,,,,,,object_1,
combined_spatial_cardinality_031_identity_object_2,combined_spatial_cardinality_031,object_identity,The object in object_2 should be identifiable as a marble.,,marble,,small_items,,,marble,small_items,,,,,,,,object_2,
combined_spatial_cardinality_031_cardinality,combined_spatial_cardinality_031,cardinality,The dominant generated object group corresponding to the requested paper clip slot should contain exactly 3 visible instances.,paper clip,,small_items,,,,paper clip,small_items,3,,,,,,,object_1,
combined_spatial_cardinality_031_spatial,combined_spatial_cardinality_031,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,paper clip,marble,small_items,small_items,right_of,to the right of,,,,,,,,,,,
combined_spatial_cardinality_032_identity_object_1,combined_spatial_cardinality_032,object_identity,The object in object_1 should be identifiable as a thumbtack.,thumbtack,,small_items,,,,thumbtack,small_items,,,,,,,,object_1,
combined_spatial_cardinality_032_identity_object_2,combined_spatial_cardinality_032,object_identity,The object in object_2 should be identifiable as a marble.,,marble,,small_items,,,marble,small_items,,,,,,,,object_2,
combined_spatial_cardinality_032_cardinality,combined_spatial_cardinality_032,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 5 visible instances.,thumbtack,,small_items,,,,thumbtack,small_items,5,,,,,,,object_1,
combined_spatial_cardinality_032_spatial,combined_spatial_cardinality_032,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,thumbtack,marble,small_items,small_items,right_of,to the right of,,,,,,,,,,,
combined_spatial_cardinality_033_identity_object_1,combined_spatial_cardinality_033,object_identity,The object in object_1 should be identifiable as a flat washer.,flat washer,,small_items,,,,flat washer,small_items,,,,,,,,object_1,
combined_spatial_cardinality_033_identity_object_2,combined_spatial_cardinality_033,object_identity,The object in object_2 should be identifiable as a button.,,button,,small_items,,,button,small_items,,,,,,,,object_2,
combined_spatial_cardinality_033_cardinality,combined_spatial_cardinality_033,cardinality,The dominant generated object group corresponding to the requested flat washer slot should contain exactly 6 visible instances.,flat washer,,small_items,,,,flat washer,small_items,6,,,,,,,object_1,
combined_spatial_cardinality_033_spatial,combined_spatial_cardinality_033,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,flat washer,button,small_items,small_items,right_of,to the right of,,,,,,,,,,,
combined_spatial_cardinality_034_identity_object_1,combined_spatial_cardinality_034,object_identity,The object in object_1 should be identifiable as a rubber band.,rubber band,,small_items,,,,rubber band,small_items,,,,,,,,object_1,
combined_spatial_cardinality_034_identity_object_2,combined_spatial_cardinality_034,object_identity,The object in object_2 should be identifiable as a sheet of paper.,,sheet of paper,,surfaces,,,sheet of paper,surfaces,,,,,,,,object_2,
combined_spatial_cardinality_034_cardinality,combined_spatial_cardinality_034,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 6 visible instances.,rubber band,,small_items,,,,rubber band,small_items,6,,,,,,,object_1,
combined_spatial_cardinality_034_spatial,combined_spatial_cardinality_034,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,rubber band,sheet of paper,small_items,surfaces,right_of,to the right of,,,,,,,,,,,
combined_spatial_cardinality_035_identity_object_1,combined_spatial_cardinality_035,object_identity,The object in object_1 should be identifiable as a safety pin.,safety pin,,small_items,,,,safety pin,small_items,,,,,,,,object_1,
combined_spatial_cardinality_035_identity_object_2,combined_spatial_cardinality_035,object_identity,The object in object_2 should be identifiable as a plate.,,plate,,surfaces,,,plate,surfaces,,,,,,,,object_2,
combined_spatial_cardinality_035_cardinality,combined_spatial_cardinality_035,cardinality,The dominant generated object group corresponding to the requested safety pin slot should contain exactly 6 visible instances.,safety pin,,small_items,,,,safety pin,small_items,6,,,,,,,object_1,
combined_spatial_cardinality_035_spatial,combined_spatial_cardinality_035,spatial_relation,The subject object for object_1 should be to the right of the subject object for object_2.,safety pin,plate,small_items,surfaces,right_of,to the right of,,,,,,,,,,,
combined_spatial_cardinality_036_identity_object_1,combined_spatial_cardinality_036,object_identity,The object in object_1 should be identifiable as a paper clip.,paper clip,,small_items,,,,paper clip,small_items,,,,,,,,object_1,
combined_spatial_cardinality_036_identity_object_2,combined_spatial_cardinality_036,object_identity,The object in object_2 should be identifiable as a marble.,,marble,,small_items,,,marble,small_items,,,,,,,,object_2,
combined_spatial_cardinality_036_cardinality,combined_spatial_cardinality_036,cardinality,The dominant generated object group corresponding to the requested paper clip slot should contain exactly 5 visible instances.,paper clip,,small_items,,,,paper clip,small_items,5,,,,,,,object_1,
