image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0101_gpt_image_1_00,combined_spatial_cardinality_010,openai,gpt-image-1,combined_spatial_cardinality_010_identity_object_1,object_identity,fail,"The visible paper clips are large, not small.",success,"{""label"": ""fail"", ""reason"": ""The visible paper clips are large, not small.""}"
job_0101_gpt_image_1_00,combined_spatial_cardinality_010,openai,gpt-image-1,combined_spatial_cardinality_010_identity_object_2,object_identity,pass,A clearly identifiable tray holding papers is visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray holding papers is visible on the desk.""}"
job_0101_gpt_image_1_00,combined_spatial_cardinality_010,openai,gpt-image-1,combined_spatial_cardinality_010_cardinality,cardinality,fail,There are only four clearly visible paper clips on the desk.,success,"{""label"": ""fail"", ""reason"": ""There are only four clearly visible paper clips on the desk.""}"
job_0101_gpt_image_1_00,combined_spatial_cardinality_010,openai,gpt-image-1,combined_spatial_cardinality_010_spatial,spatial_relation,fail,There is no small paper clip to the left of the tray; only large paper clips are visible.,success,"{""label"": ""fail"", ""reason"": ""There is no small paper clip to the left of the tray; only large paper clips are visible.""}"
job_0102_gemini_2_5_flash_image_00,combined_spatial_cardinality_009,google,gemini-2.5-flash-image,combined_spatial_cardinality_009_identity_object_1,object_identity,pass,There are clearly identifiable thumbtacks on the plate.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable thumbtacks on the plate.""}"
job_0102_gemini_2_5_flash_image_00,combined_spatial_cardinality_009,google,gemini-2.5-flash-image,combined_spatial_cardinality_009_identity_object_2,object_identity,pass,A clearly identifiable plate is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is present in the center of the image.""}"
job_0102_gemini_2_5_flash_image_00,combined_spatial_cardinality_009,google,gemini-2.5-flash-image,combined_spatial_cardinality_009_cardinality,cardinality,pass,There are exactly four clearly visible thumbtacks on the plate.,success,"{""label"": ""pass"", ""reason"": ""There are exactly four clearly visible thumbtacks on the plate.""}"
job_0102_gemini_2_5_flash_image_00,combined_spatial_cardinality_009,google,gemini-2.5-flash-image,combined_spatial_cardinality_009_spatial,spatial_relation,pass,There are thumbtacks clearly visible to the left of the plate.,success,"{""label"": ""pass"", ""reason"": ""There are thumbtacks clearly visible to the left of the plate.""}"
job_0103_gpt_image_1_00,combined_spatial_cardinality_035,openai,gpt-image-1,combined_spatial_cardinality_035_identity_object_1,object_identity,pass,There are several clearly identifiable thin rubber bands on the right side of the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thin rubber bands on the right side of the image.""}"
job_0103_gpt_image_1_00,combined_spatial_cardinality_035,openai,gpt-image-1,combined_spatial_cardinality_035_identity_object_2,object_identity,pass,A clearly identifiable sheet of paper is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable sheet of paper is present in the center of the image.""}"
job_0103_gpt_image_1_00,combined_spatial_cardinality_035,openai,gpt-image-1,combined_spatial_cardinality_035_cardinality,cardinality,pass,There are exactly 6 clearly visible thin rubber bands.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 6 clearly visible thin rubber bands.""}"
job_0103_gpt_image_1_00,combined_spatial_cardinality_035,openai,gpt-image-1,combined_spatial_cardinality_035_spatial,spatial_relation,pass,Several thin rubber bands are clearly visible to the right of the sheet of paper.,success,"{""label"": ""pass"", ""reason"": ""Several thin rubber bands are clearly visible to the right of the sheet of paper.""}"
job_0104_gemini_2_5_flash_image_00,combined_spatial_cardinality_012,google,gemini-2.5-flash-image,combined_spatial_cardinality_012_identity_object_1,object_identity,pass,Several clearly identifiable bottle caps are visible on the shelf.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable bottle caps are visible on the shelf.""}"
job_0104_gemini_2_5_flash_image_00,combined_spatial_cardinality_012,google,gemini-2.5-flash-image,combined_spatial_cardinality_012_identity_object_2,object_identity,pass,A clearly identifiable marble is present on the shelf.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble is present on the shelf.""}"
job_0104_gemini_2_5_flash_image_00,combined_spatial_cardinality_012,google,gemini-2.5-flash-image,combined_spatial_cardinality_012_cardinality,cardinality,pass,There are exactly 6 clearly visible bottle caps on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 6 clearly visible bottle caps on the shelf.""}"
job_0104_gemini_2_5_flash_image_00,combined_spatial_cardinality_012,google,gemini-2.5-flash-image,combined_spatial_cardinality_012_spatial,spatial_relation,pass,Several bottle caps are clearly positioned to the left of the marble.,success,"{""label"": ""pass"", ""reason"": ""Several bottle caps are clearly positioned to the left of the marble.""}"
job_0105_gpt_image_1_00,combined_spatial_cardinality_006,openai,gpt-image-1,combined_spatial_cardinality_006_identity_object_1,object_identity,pass,There are clearly identifiable thumbtacks in the container.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable thumbtacks in the container.""}"
job_0105_gpt_image_1_00,combined_spatial_cardinality_006,openai,gpt-image-1,combined_spatial_cardinality_006_identity_object_2,object_identity,pass,A clear plastic food container is visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A clear plastic food container is visible in the image.""}"
job_0105_gpt_image_1_00,combined_spatial_cardinality_006,openai,gpt-image-1,combined_spatial_cardinality_006_cardinality,cardinality,fail,There are only four clearly visible thumbtacks in the container.,success,"{""label"": ""fail"", ""reason"": ""There are only four clearly visible thumbtacks in the container.""}"
job_0105_gpt_image_1_00,combined_spatial_cardinality_006,openai,gpt-image-1,combined_spatial_cardinality_006_spatial,spatial_relation,pass,Thumbtacks are clearly visible inside a food container.,success,"{""label"": ""pass"", ""reason"": ""Thumbtacks are clearly visible inside a food container.""}"
job_0106_gemini_2_5_flash_image_00,combined_spatial_cardinality_002,google,gemini-2.5-flash-image,combined_spatial_cardinality_002_identity_object_1,object_identity,pass,There are clearly identifiable dice in the bowl.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable dice in the bowl.""}"
job_0106_gemini_2_5_flash_image_00,combined_spatial_cardinality_002,google,gemini-2.5-flash-image,combined_spatial_cardinality_002_identity_object_2,object_identity,pass,A clearly identifiable tray is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present in the center of the image.""}"
job_0106_gemini_2_5_flash_image_00,combined_spatial_cardinality_002,google,gemini-2.5-flash-image,combined_spatial_cardinality_002_cardinality,cardinality,pass,There are exactly 4 clearly visible dice in the image.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible dice in the image.""}"
job_0106_gemini_2_5_flash_image_00,combined_spatial_cardinality_002,google,gemini-2.5-flash-image,combined_spatial_cardinality_002_spatial,spatial_relation,pass,There are multiple dice clearly visible inside a tray.,success,"{""label"": ""pass"", ""reason"": ""There are multiple dice clearly visible inside a tray.""}"
job_0107_gpt_image_1_00,combined_spatial_cardinality_016,openai,gpt-image-1,combined_spatial_cardinality_016_identity_object_1,object_identity,pass,There are three clearly identifiable marbles on the paper.,success,"{""label"": ""pass"", ""reason"": ""There are three clearly identifiable marbles on the paper.""}"
job_0107_gpt_image_1_00,combined_spatial_cardinality_016,openai,gpt-image-1,combined_spatial_cardinality_016_identity_object_2,object_identity,pass,A clearly identifiable index card with blue lines is visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card with blue lines is visible in the image.""}"
job_0107_gpt_image_1_00,combined_spatial_cardinality_016,openai,gpt-image-1,combined_spatial_cardinality_016_cardinality,cardinality,pass,There are exactly three clearly visible marbles on the paper.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible marbles on the paper.""}"
job_0107_gpt_image_1_00,combined_spatial_cardinality_016,openai,gpt-image-1,combined_spatial_cardinality_016_spatial,spatial_relation,pass,There are marbles clearly resting on top of an index card.,success,"{""label"": ""pass"", ""reason"": ""There are marbles clearly resting on top of an index card.""}"
job_0108_gemini_2_5_flash_image_00,combined_spatial_cardinality_036,google,gemini-2.5-flash-image,combined_spatial_cardinality_036_identity_object_1,object_identity,pass,There are several clearly identifiable small paper clips visible.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable small paper clips visible.""}"
job_0108_gemini_2_5_flash_image_00,combined_spatial_cardinality_036,google,gemini-2.5-flash-image,combined_spatial_cardinality_036_identity_object_2,object_identity,pass,A clearly identifiable marble is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble is present in the image.""}"
job_0108_gemini_2_5_flash_image_00,combined_spatial_cardinality_036,google,gemini-2.5-flash-image,combined_spatial_cardinality_036_cardinality,cardinality,fail,"There are six clearly visible small paper clips, not five.",success,"{""label"": ""fail"", ""reason"": ""There are six clearly visible small paper clips, not five.""}"
job_0108_gemini_2_5_flash_image_00,combined_spatial_cardinality_036,google,gemini-2.5-flash-image,combined_spatial_cardinality_036_spatial,spatial_relation,fail,"There are multiple paper clips to the right of the marble, not just a single small one.",success,"{""label"": ""fail"", ""reason"": ""There are multiple paper clips to the right of the marble, not just a single small one.""}"
job_0109_gpt_image_1_00,single_attribute_022,openai,gpt-image-1,single_attribute_022_identity_object_1,object_identity,pass,"There are two clearly identifiable napkins, one plain and one checkered.",success,"{""label"": ""pass"", ""reason"": ""There are two clearly identifiable napkins, one plain and one checkered.""}"
job_0109_gpt_image_1_00,single_attribute_022,openai,gpt-image-1,single_attribute_022_identity_object_2,object_identity,ambiguous,The checkered object could be paper or fabric and its material is unclear.,success,"{""label"": ""ambiguous"", ""reason"": ""The checkered object could be paper or fabric and its material is unclear.""}"
job_0109_gpt_image_1_00,single_attribute_022,openai,gpt-image-1,single_attribute_022_attribute_object_1,attribute,pass,The left napkin is white with visible speckles.,success,"{""label"": ""pass"", ""reason"": ""The left napkin is white with visible speckles.""}"
job_0109_gpt_image_1_00,single_attribute_022,openai,gpt-image-1,single_attribute_022_attribute_object_2,attribute,pass,The image clearly shows a black-and-white checkered sheet of paper.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a black-and-white checkered sheet of paper.""}"
